step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.DOWN,5,6,38,0.0,0,0,50.0,0,False,False,50.0
2,Action.UP,5,5,38,1.0,0,0,0.0,0,False,False,50.0
3,Action.RIGHT,6,5,38,3.0,0,0,0.0,0,False,False,50.0
4,Action.RIGHT,7,5,38,3.0,0,0,0.0,0,False,False,50.0
5,Action.UP,7,4,38,1.0,0,0,0.0,0,False,False,50.0
6,Action.UP,7,3,38,1.0,0,0,0.0,0,False,False,50.0
7,Action.UP,7,2,38,1.0,0,0,0.0,0,False,False,50.0
8,Action.UP,7,1,37,1.0,0,0,60.0,0,False,False,110.0
9,Action.UP,7,1,37,1.0,0,0,1.0,0,False,False,111.0
10,Action.B,7,1,37,1.0,0,0,0.0,0,False,False,111.0
11,Action.DOWN,7,1,37,0.0,0,0,-0.03,0,False,False,110.97
12,Action.LEFT,6,2,37,2.0,0,0,0.0,0,False,False,110.97
13,Action.DOWN,6,3,37,0.0,0,0,0.0,0,False,False,110.97
14,Action.LEFT,5,3,37,2.0,0,0,0.0,0,False,False,110.97
15,Action.LEFT,4,3,37,2.0,0,0,0.0,0,False,False,110.97
16,Action.LEFT,3,3,37,2.0,0,0,0.0,0,False,False,110.97
17,Action.UP,3,2,37,1.0,0,0,0.0,0,False,False,110.97
18,Action.DOWN,3,3,37,0.0,0,0,1.0,0,False,False,111.97
19,Action.A,3,3,37,0.0,0,0,0.0,0,False,False,111.97
20,Action.RIGHT,4,3,37,3.0,0,0,1.0,0,False,False,112.97
21,Action.B,4,3,37,3.0,0,0,0.0,0,False,False,112.97
22,Action.B,4,3,37,3.0,0,0,-0.03,0,False,False,112.94
23,Action.A,4,3,37,3.0,0,0,-0.04,0,False,False,112.89999999999999
24,Action.A,4,3,37,3.0,0,0,-0.05,0,False,False,112.85
25,Action.A,4,3,37,3.0,0,0,-0.06,0,False,False,112.78999999999999
26,Action.A,4,3,37,3.0,0,0,-0.07,0,False,False,112.72
27,Action.A,4,3,37,3.0,0,0,-0.08,0,False,False,112.64
28,Action.A,4,3,37,3.0,0,0,-0.09,0,False,False,112.55
29,Action.A,4,3,37,3.0,0,0,-0.1,0,False,False,112.45
30,Action.LEFT,3,3,37,2.0,0,0,-0.03,0,False,False,112.42
31,Action.RIGHT,4,3,37,3.0,0,0,-0.1,0,False,False,112.32000000000001
32,Action.DOWN,4,3,37,0.0,0,0,-0.1,0,False,False,112.22000000000001
33,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,112.12000000000002
34,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,112.02000000000002
35,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,111.92000000000003
36,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,111.82000000000004
37,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,111.72000000000004
38,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,111.62000000000005
39,Action.B,4,3,37,0.0,0,0,-0.1,0,False,False,111.52000000000005
40,Action.UP,4,2,37,1.0,0,0,0.0,0,False,False,111.52000000000005
41,Action.DOWN,4,3,37,0.0,0,0,-0.1,0,False,False,111.42000000000006
42,Action.LEFT,3,3,37,2.0,0,0,-0.04,0,False,False,111.38000000000005
43,Action.RIGHT,4,3,37,3.0,0,0,-0.1,0,False,False,111.28000000000006
44,Action.LEFT,3,3,37,2.0,0,0,-0.05,0,False,False,111.23000000000006
45,Action.RIGHT,4,3,37,3.0,0,0,-0.1,0,False,False,111.13000000000007
46,Action.RIGHT,5,3,37,3.0,0,0,1.0,0,False,False,112.13000000000007
47,Action.LEFT,4,3,37,2.0,0,0,-0.1,0,False,False,112.03000000000007
48,Action.LEFT,3,3,37,2.0,0,0,-0.06,0,False,False,111.97000000000007
49,Action.UP,3,2,37,1.0,0,0,1.0,0,False,False,112.97000000000007
50,Action.DOWN,3,3,37,0.0,0,0,-0.07,0,False,False,112.90000000000008
51,Action.B,3,3,37,0.0,0,0,-0.08,0,False,False,112.82000000000008
52,Action.B,3,3,37,0.0,0,0,-0.09,0,False,False,112.73000000000008
53,Action.B,3,3,37,0.0,0,0,-0.1,0,False,False,112.63000000000008
54,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,112.53000000000009
55,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,112.43000000000009
56,Action.A,3,3,37,0.0,0,0,-0.1,0,False,False,112.3300000000001
57,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,112.2300000000001
58,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,112.13000000000011
59,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,112.03000000000011
60,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,111.93000000000012
61,Action.DOWN,3,3,37,0.0,0,0,-0.1,0,False,False,111.83000000000013
62,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,111.73000000000013
63,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,111.63000000000014
64,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,111.53000000000014
65,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,111.43000000000015
66,Action.NO_OP,3,3,37,0.0,0,0,-0.1,0,False,False,111.33000000000015
67,Action.A,3,3,37,0.0,0,0,-0.1,0,False,False,111.23000000000016
68,Action.A,3,3,37,0.0,0,0,-0.1,0,False,False,111.13000000000017
69,Action.RIGHT,4,3,37,3.0,0,0,-0.1,0,False,False,111.03000000000017
70,Action.RIGHT,5,3,37,3.0,0,0,0.0,0,False,False,111.03000000000017
71,Action.LEFT,4,3,37,2.0,0,0,-0.1,0,False,False,110.93000000000018
72,Action.LEFT,3,3,37,2.0,0,0,-0.1,0,False,False,110.83000000000018
73,Action.UP,3,2,37,1.0,0,0,0.0,0,False,False,110.83000000000018
74,Action.DOWN,3,3,37,0.0,0,0,-0.1,0,False,False,110.73000000000019
75,Action.RIGHT,4,3,37,3.0,0,0,-0.1,0,False,False,110.6300000000002
76,Action.DOWN,4,3,37,0.0,0,0,-0.1,0,False,False,110.5300000000002
77,Action.RIGHT,5,3,37,3.0,0,0,-0.03,0,False,False,110.5000000000002
78,Action.LEFT,4,3,37,2.0,0,0,-0.1,0,False,False,110.4000000000002
