step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.LEFT,4,5,38,2.0,0,0,50.0,0,False,False,50.0
2,Action.UP,4,4,38,1.0,0,0,0.0,0,False,False,50.0
3,Action.B,4,4,38,1.0,0,0,1.0,0,False,False,51.0
4,Action.DOWN,4,5,38,0.0,0,0,1.0,0,False,False,52.0
5,Action.LEFT,4,5,38,2.0,0,0,0.0,0,False,False,52.0
6,Action.B,4,5,38,2.0,0,0,-0.03,0,False,False,51.97
7,Action.NO_OP,4,5,38,2.0,0,0,-0.04,0,False,False,51.93
8,Action.NO_OP,4,5,38,2.0,0,0,-0.05,0,False,False,51.88
9,Action.NO_OP,4,5,38,2.0,0,0,-0.06,0,False,False,51.82
10,Action.B,4,5,38,2.0,0,0,-0.07,0,False,False,51.75
11,Action.B,4,5,38,2.0,0,0,-0.08,0,False,False,51.67
12,Action.NO_OP,4,5,38,2.0,0,0,-0.09,0,False,False,51.58
13,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,51.48
14,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,51.379999999999995
15,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,51.279999999999994
16,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,51.17999999999999
17,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,51.07999999999999
18,Action.NO_OP,4,5,38,2.0,0,0,-0.1,0,False,False,50.97999999999999
19,Action.DOWN,4,6,38,0.0,0,0,0.0,0,False,False,50.97999999999999
20,Action.B,4,6,38,0.0,0,0,1.0,0,False,False,51.97999999999999
21,Action.UP,4,5,38,1.0,0,0,-0.1,0,False,False,51.87999999999999
22,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.77999999999999
23,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.679999999999986
24,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.579999999999984
25,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.47999999999998
26,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.37999999999998
27,Action.A,4,5,38,1.0,0,0,-0.1,0,False,False,51.27999999999998
28,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.17999999999998
29,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,51.07999999999998
30,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,50.979999999999976
31,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,50.879999999999974
32,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,50.77999999999997
33,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,50.67999999999997
34,Action.UP,4,4,38,1.0,0,0,0.0,0,False,False,50.67999999999997
35,Action.DOWN,4,5,38,0.0,0,0,-0.1,0,False,False,50.57999999999997
36,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,50.47999999999997
37,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,50.37999999999997
38,Action.RIGHT,5,5,38,3.0,0,0,0.0,0,False,False,50.37999999999997
39,Action.UP,5,4,38,1.0,0,0,0.0,0,False,False,50.37999999999997
40,Action.RIGHT,6,4,38,3.0,0,0,0.0,0,False,False,50.37999999999997
41,Action.RIGHT,7,4,38,3.0,0,0,0.0,0,False,False,50.37999999999997
42,Action.UP,7,3,38,1.0,0,0,0.0,0,False,False,50.37999999999997
43,Action.RIGHT,7,3,38,3.0,0,0,1.0,0,False,False,51.37999999999997
44,Action.LEFT,6,3,38,2.0,0,0,0.0,0,False,False,51.37999999999997
45,Action.RIGHT,7,3,38,3.0,0,0,0.0,0,False,False,51.37999999999997
46,Action.DOWN,7,4,38,0.0,0,0,1.0,0,False,False,52.37999999999997
47,Action.UP,7,3,38,1.0,0,0,-0.03,0,False,False,52.349999999999966
48,Action.UP,7,2,38,1.0,0,0,0.0,0,False,False,52.349999999999966
49,Action.B,7,2,38,1.0,0,0,1.0,0,False,False,53.349999999999966
50,Action.UP,7,1,37,1.0,0,0,60.0,0,False,False,113.34999999999997
51,Action.UP,7,1,37,1.0,0,0,1.0,0,False,False,114.34999999999997
52,Action.B,7,1,37,1.0,0,0,0.0,0,False,False,114.34999999999997
53,Action.LEFT,7,1,37,2.0,0,0,-0.03,0,False,False,114.31999999999996
54,Action.LEFT,5,1,37,2.0,0,0,0.0,0,False,False,114.31999999999996
55,Action.UP,5,1,37,1.0,0,0,1.0,0,False,False,115.31999999999996
56,Action.DOWN,5,2,37,0.0,0,0,0.0,0,False,False,115.31999999999996
57,Action.LEFT,4,2,37,2.0,0,0,0.0,0,False,False,115.31999999999996
58,Action.UP,4,1,37,1.0,0,0,0.0,0,False,False,115.31999999999996
59,Action.DOWN,4,2,37,0.0,0,0,1.0,0,False,False,116.31999999999996
60,Action.DOWN,4,3,37,0.0,0,0,0.0,0,False,False,116.31999999999996
61,Action.LEFT,3,3,37,2.0,0,0,0.0,0,False,False,116.31999999999996
62,Action.LEFT,2,3,37,2.0,0,0,0.0,0,False,False,116.31999999999996
63,Action.DOWN,2,4,37,0.0,0,0,0.0,0,False,False,116.31999999999996
64,Action.RIGHT,2,4,37,3.0,0,0,1.0,0,False,False,117.31999999999996
65,Action.DOWN,2,5,37,0.0,0,0,0.0,0,False,False,117.31999999999996
66,Action.DOWN,2,6,37,0.0,0,0,0.0,0,False,False,117.31999999999996
67,Action.DOWN,2,7,0,0.0,0,0,50.0,0,False,False,167.31999999999996
68,Action.B,2,7,0,0.0,0,0,1.0,0,False,False,168.31999999999996
69,Action.B,5,5,0,0.0,0,0,0.0,0,False,False,168.31999999999996
70,Action.RIGHT,5,6,0,3.0,0,0,0.0,0,False,False,168.31999999999996
71,Action.RIGHT,7,6,0,3.0,0,0,0.0,0,False,False,168.31999999999996
72,Action.B,7,6,0,3.0,0,0,1.0,0,False,False,169.31999999999996
73,Action.RIGHT,8,6,0,3.0,0,0,0.0,0,False,False,169.31999999999996
74,Action.NO_OP,8,6,0,3.0,0,0,1.0,0,False,False,170.31999999999996
75,Action.NO_OP,8,6,0,3.0,0,0,0.0,0,False,False,170.31999999999996
76,Action.NO_OP,8,6,0,3.0,0,0,-0.03,0,False,False,170.28999999999996
77,Action.NO_OP,8,6,0,3.0,0,0,-0.04,0,False,False,170.24999999999997
78,Action.RIGHT,9,6,0,3.0,0,0,0.0,0,False,False,170.24999999999997
79,Action.UP,9,5,0,1.0,0,0,0.0,0,False,False,170.24999999999997
80,Action.UP,9,4,0,1.0,0,0,0.0,0,False,False,170.24999999999997
81,Action.UP,9,3,0,1.0,0,0,0.0,0,False,False,170.24999999999997
82,Action.A,9,3,0,1.0,0,0,1.0,0,False,False,171.24999999999997
83,Action.DOWN,9,4,0,0.0,0,0,1.0,0,False,False,172.24999999999997
84,Action.RIGHT,10,4,0,3.0,0,0,0.0,0,False,False,172.24999999999997
85,Action.B,10,4,0,3.0,0,0,1.0,0,False,False,173.24999999999997
86,Action.A,10,4,0,3.0,0,0,0.0,0,False,False,173.24999999999997
87,Action.RIGHT,11,4,0,3.0,0,0,0.0,0,False,False,173.24999999999997
88,Action.NO_OP,11,4,0,3.0,0,0,1.0,0,False,False,174.24999999999997
89,Action.UP,11,3,0,1.0,0,0,0.0,0,False,False,174.24999999999997
90,Action.LEFT,10,3,0,2.0,0,0,0.0,0,False,False,174.24999999999997
91,Action.RIGHT,11,3,0,3.0,0,0,1.0,0,False,False,175.24999999999997
92,Action.UP,11,2,0,1.0,0,0,0.0,0,False,False,175.24999999999997
93,Action.RIGHT,12,2,0,3.0,0,0,0.0,0,False,False,175.24999999999997
94,Action.LEFT,11,2,0,2.0,0,0,1.0,0,False,False,176.24999999999997
95,Action.NO_OP,11,2,0,2.0,0,0,0.0,0,False,False,176.24999999999997
96,Action.UP,11,1,0,0.0,0,0,150.0,0,False,False,326.25
97,Action.RIGHT,11,1,0,0.0,0,0,1.0,0,False,False,327.25
98,Action.DOWN,11,1,0,0.0,0,0,0.0,0,False,False,327.25
99,Action.DOWN,11,1,0,0.0,0,0,-0.03,0,False,False,327.22
100,Action.DOWN,11,1,0,0.0,0,0,-0.04,0,False,False,327.18
101,Action.DOWN,11,1,0,0.0,0,0,-0.05,0,False,False,327.13
102,Action.LEFT,11,1,0,0.0,0,0,-0.06,0,False,False,327.07
103,Action.LEFT,11,1,0,0.0,0,0,-0.07,0,False,False,327.0
104,Action.LEFT,11,1,0,0.0,0,0,-0.08,0,False,False,326.92
105,Action.LEFT,11,1,0,0.0,0,0,-0.09,0,False,False,326.83000000000004
106,Action.RIGHT,11,1,0,0.0,0,0,-0.1,0,False,False,326.73
107,Action.RIGHT,11,1,0,0.0,0,0,-0.1,0,False,False,326.63
