step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.RIGHT,6,5,38,3.0,0,0,50.0,0,False,False,50.0
2,Action.NO_OP,6,5,38,3.0,0,0,1.0,0,False,False,51.0
3,Action.B,6,5,38,3.0,0,0,0.0,0,False,False,51.0
4,Action.NO_OP,6,5,38,3.0,0,0,-0.03,0,False,False,50.97
5,Action.DOWN,6,5,38,0.0,0,0,-0.04,0,False,False,50.93
6,Action.DOWN,6,5,38,0.0,0,0,-0.05,0,False,False,50.88
7,Action.UP,6,4,38,1.0,0,0,0.0,0,False,False,50.88
8,Action.DOWN,6,5,38,0.0,0,0,-0.06,0,False,False,50.82
9,Action.DOWN,6,5,38,0.0,0,0,-0.07,0,False,False,50.75
10,Action.DOWN,6,5,38,0.0,0,0,-0.08,0,False,False,50.67
11,Action.DOWN,6,5,38,0.0,0,0,-0.09,0,False,False,50.58
12,Action.DOWN,6,5,38,0.0,0,0,-0.1,0,False,False,50.48
13,Action.DOWN,6,5,38,0.0,0,0,-0.1,0,False,False,50.379999999999995
14,Action.DOWN,6,5,38,0.0,0,0,-0.1,0,False,False,50.279999999999994
15,Action.DOWN,6,5,38,0.0,0,0,-0.1,0,False,False,50.17999999999999
16,Action.B,6,5,38,0.0,0,0,-0.1,0,False,False,50.07999999999999
17,Action.B,6,5,38,0.0,0,0,-0.1,0,False,False,49.97999999999999
18,Action.B,6,5,38,0.0,0,0,-0.1,0,False,False,49.87999999999999
19,Action.LEFT,5,5,38,2.0,0,0,0.0,0,False,False,49.87999999999999
20,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,49.77999999999999
21,Action.DOWN,6,5,38,0.0,0,0,-0.1,0,False,False,49.679999999999986
22,Action.A,6,5,38,0.0,0,0,-0.1,0,False,False,49.579999999999984
23,Action.RIGHT,7,5,38,3.0,0,0,0.0,0,False,False,49.579999999999984
24,Action.DOWN,7,6,38,0.0,0,0,0.0,0,False,False,49.579999999999984
25,Action.RIGHT,7,6,38,3.0,0,0,1.0,0,False,False,50.579999999999984
26,Action.LEFT,7,6,38,2.0,0,0,0.0,0,False,False,50.579999999999984
27,Action.LEFT,7,6,38,2.0,0,0,-0.03,0,False,False,50.54999999999998
28,Action.NO_OP,7,6,38,2.0,0,0,-0.04,0,False,False,50.509999999999984
29,Action.NO_OP,7,6,38,2.0,0,0,-0.05,0,False,False,50.45999999999999
30,Action.NO_OP,7,6,38,2.0,0,0,-0.06,0,False,False,50.399999999999984
31,Action.LEFT,7,6,38,2.0,0,0,-0.07,0,False,False,50.329999999999984
32,Action.LEFT,7,6,38,2.0,0,0,-0.08,0,False,False,50.249999999999986
33,Action.LEFT,7,6,38,2.0,0,0,-0.09,0,False,False,50.15999999999998
34,Action.DOWN,7,7,38,0.0,0,0,0.0,0,False,False,50.15999999999998
35,Action.LEFT,7,7,38,2.0,0,0,1.0,0,False,False,51.15999999999998
36,Action.LEFT,7,7,38,2.0,0,0,0.0,0,False,False,51.15999999999998
37,Action.LEFT,7,7,38,2.0,0,0,-0.03,0,False,False,51.12999999999998
38,Action.DOWN,7,7,38,0.0,0,0,-0.04,0,False,False,51.08999999999998
39,Action.NO_OP,7,7,38,0.0,0,0,-0.05,0,False,False,51.039999999999985
40,Action.LEFT,7,7,38,2.0,0,0,-0.06,0,False,False,50.97999999999998
41,Action.LEFT,7,7,38,2.0,0,0,-0.07,0,False,False,50.90999999999998
42,Action.LEFT,7,7,38,2.0,0,0,-0.08,0,False,False,50.829999999999984
43,Action.LEFT,7,7,38,2.0,0,0,-0.09,0,False,False,50.73999999999998
44,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,50.63999999999998
45,Action.UP,7,6,38,1.0,0,0,-0.1,0,False,False,50.53999999999998
46,Action.A,7,6,38,1.0,0,0,-0.1,0,False,False,50.439999999999976
47,Action.B,7,6,38,1.0,0,0,-0.1,0,False,False,50.339999999999975
48,Action.DOWN,7,7,38,0.0,0,0,-0.1,0,False,False,50.239999999999974
49,Action.A,7,7,38,0.0,0,0,-0.1,0,False,False,50.13999999999997
50,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,50.03999999999997
51,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,49.93999999999997
52,Action.NO_OP,7,7,38,2.0,0,0,-0.1,0,False,False,49.83999999999997
53,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,49.73999999999997
54,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,49.639999999999965
55,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,49.539999999999964
56,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,49.43999999999996
57,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,49.33999999999996
58,Action.DOWN,7,7,38,0.0,0,0,-0.1,0,False,False,49.23999999999996
59,Action.B,7,7,38,0.0,0,0,-0.1,0,False,False,49.13999999999996
60,Action.A,7,7,38,0.0,0,0,-0.1,0,False,False,49.03999999999996
61,Action.B,7,7,38,0.0,0,0,-0.1,0,False,False,48.939999999999955
62,Action.UP,7,6,38,1.0,0,0,-0.1,0,False,False,48.839999999999954
63,Action.RIGHT,7,6,38,3.0,0,0,-0.1,0,False,False,48.73999999999995
64,Action.B,7,6,38,3.0,0,0,-0.1,0,False,False,48.63999999999995
65,Action.B,7,6,38,3.0,0,0,-0.1,0,False,False,48.53999999999995
66,Action.DOWN,7,7,38,0.0,0,0,-0.1,0,False,False,48.43999999999995
67,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,48.33999999999995
68,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,48.239999999999945
69,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,48.139999999999944
70,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,48.03999999999994
71,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.93999999999994
72,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.83999999999994
73,Action.A,7,7,38,2.0,0,0,-0.1,0,False,False,47.73999999999994
74,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.63999999999994
75,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.539999999999935
76,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.439999999999934
77,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.33999999999993
78,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,47.23999999999993
79,Action.NO_OP,7,7,38,2.0,0,0,-0.1,0,False,False,47.13999999999993
80,Action.B,7,7,38,2.0,0,0,-0.1,0,False,False,47.03999999999993
81,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,46.93999999999993
82,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,46.839999999999925
83,Action.LEFT,7,7,38,2.0,0,0,-0.1,0,False,False,46.739999999999924
84,Action.UP,7,6,38,1.0,0,0,-0.1,0,False,False,46.63999999999992
85,Action.A,7,6,38,1.0,0,0,-0.1,0,False,False,46.53999999999992
86,Action.A,7,6,38,1.0,0,0,-0.1,0,False,False,46.43999999999992
87,Action.RIGHT,7,6,38,3.0,0,0,-0.1,0,False,False,46.33999999999992
88,Action.DOWN,7,7,38,0.0,0,0,-0.1,0,False,False,46.23999999999992
89,Action.DOWN,7,7,38,0.0,0,0,-0.1,0,False,False,46.139999999999915
90,Action.B,7,7,38,0.0,0,0,-0.1,0,False,False,46.039999999999914
91,Action.NO_OP,7,7,38,0.0,0,0,-0.1,0,False,False,45.93999999999991
92,Action.UP,7,6,38,1.0,0,0,-0.1,0,False,False,45.83999999999991
93,Action.A,7,6,38,1.0,0,0,-0.1,0,False,False,45.73999999999991
94,Action.B,7,6,38,1.0,0,0,-0.1,0,False,False,45.63999999999991
95,Action.LEFT,7,6,38,2.0,0,0,-0.1,0,False,False,45.53999999999991
