step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.RIGHT,6,5,38,3.0,0,0,50.0,0,False,False,50.0
2,Action.UP,6,4,38,1.0,0,0,0.0,0,False,False,50.0
3,Action.B,6,4,38,1.0,0,0,1.0,0,False,False,51.0
4,Action.UP,6,3,38,1.0,0,0,0.0,0,False,False,51.0
5,Action.A,6,3,38,1.0,0,0,1.0,0,False,False,52.0
6,Action.A,6,3,38,1.0,0,0,0.0,0,False,False,52.0
7,Action.A,6,3,38,1.0,0,0,-0.03,0,False,False,51.97
8,Action.RIGHT,7,3,38,3.0,0,0,0.0,0,False,False,51.97
9,Action.LEFT,6,3,38,2.0,0,0,-0.04,0,False,False,51.93
10,Action.NO_OP,6,3,38,2.0,0,0,-0.05,0,False,False,51.88
11,Action.NO_OP,6,3,38,2.0,0,0,-0.06,0,False,False,51.82
12,Action.NO_OP,6,3,38,2.0,0,0,-0.07,0,False,False,51.75
13,Action.NO_OP,6,3,38,2.0,0,0,-0.08,0,False,False,51.67
14,Action.B,6,3,38,2.0,0,0,-0.09,0,False,False,51.58
15,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,51.48
16,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,51.379999999999995
17,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,51.279999999999994
18,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,51.17999999999999
19,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,51.07999999999999
20,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,50.97999999999999
21,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,50.87999999999999
22,Action.B,6,3,38,2.0,0,0,-0.1,0,False,False,50.77999999999999
23,Action.B,6,3,38,2.0,0,0,-2.1,0,False,False,48.679999999999986
24,Action.B,6,3,38,2.0,0,0,-2.1,0,False,False,46.579999999999984
25,Action.B,6,3,38,2.0,0,0,-2.1,0,False,False,44.47999999999998
26,Action.A,6,3,38,2.0,0,0,-0.1,0,False,False,44.37999999999998
27,Action.A,6,3,38,2.0,0,0,-0.1,0,False,False,44.27999999999998
28,Action.A,6,3,38,2.0,0,0,-0.1,0,False,False,44.17999999999998
29,Action.A,6,3,38,2.0,0,0,-0.1,0,False,False,44.07999999999998
30,Action.LEFT,5,3,38,2.0,0,0,0.0,0,False,False,44.07999999999998
31,Action.RIGHT,6,3,38,3.0,0,0,-0.1,0,False,False,43.979999999999976
32,Action.A,6,3,38,3.0,0,0,-0.1,0,False,False,43.879999999999974
33,Action.A,6,3,38,3.0,0,0,-0.1,0,False,False,43.77999999999997
