step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.LEFT,4,5,38,2.0,0,0,50.0,0,False,False,50.0
2,Action.B,4,5,38,2.0,0,0,1.0,0,False,False,51.0
3,Action.DOWN,4,6,38,0.0,0,0,0.0,0,False,False,51.0
4,Action.NO_OP,4,6,38,0.0,0,0,1.0,0,False,False,52.0
5,Action.B,4,6,38,0.0,0,0,0.0,0,False,False,52.0
6,Action.NO_OP,4,6,38,0.0,0,0,-0.03,0,False,False,51.97
7,Action.DOWN,4,7,38,0.0,0,0,0.0,0,False,False,51.97
8,Action.B,4,7,38,0.0,0,0,1.0,0,False,False,52.97
9,Action.B,4,7,38,0.0,0,0,0.0,0,False,False,52.97
10,Action.B,4,7,38,0.0,0,0,-0.03,0,False,False,52.94
11,Action.RIGHT,5,7,38,3.0,0,0,0.0,0,False,False,52.94
12,Action.A,5,7,38,3.0,0,0,1.0,0,False,False,53.94
13,Action.DOWN,5,7,38,0.0,0,0,0.0,0,False,False,53.94
14,Action.UP,5,6,38,1.0,0,0,0.0,0,False,False,53.94
15,Action.A,5,6,38,1.0,0,0,1.0,0,False,False,54.94
16,Action.RIGHT,5,6,38,3.0,0,0,0.0,0,False,False,54.94
17,Action.DOWN,5,7,38,0.0,0,0,-0.03,0,False,False,54.91
18,Action.NO_OP,5,7,38,0.0,0,0,-0.04,0,False,False,54.87
19,Action.DOWN,5,7,38,0.0,0,0,-0.05,0,False,False,54.82
20,Action.DOWN,5,7,38,0.0,0,0,-0.06,0,False,False,54.76
21,Action.A,5,7,38,0.0,0,0,-0.07,0,False,False,54.69
22,Action.NO_OP,5,7,38,0.0,0,0,-0.08,0,False,False,54.61
23,Action.A,5,7,38,0.0,0,0,-0.09,0,False,False,54.519999999999996
24,Action.NO_OP,5,7,38,0.0,0,0,-0.1,0,False,False,54.419999999999995
25,Action.NO_OP,5,7,38,0.0,0,0,-0.1,0,False,False,54.31999999999999
26,Action.NO_OP,5,7,38,0.0,0,0,-0.1,0,False,False,54.21999999999999
27,Action.UP,5,6,38,1.0,0,0,-0.03,0,False,False,54.18999999999999
28,Action.NO_OP,5,6,38,1.0,0,0,-0.04,0,False,False,54.14999999999999
29,Action.RIGHT,5,6,38,3.0,0,0,-0.05,0,False,False,54.099999999999994
30,Action.RIGHT,5,6,38,3.0,0,0,-0.06,0,False,False,54.03999999999999
31,Action.B,5,6,38,3.0,0,0,-0.07,0,False,False,53.96999999999999
32,Action.A,5,6,38,3.0,0,0,-0.08,0,False,False,53.88999999999999
33,Action.RIGHT,5,6,38,3.0,0,0,-0.09,0,False,False,53.79999999999999
34,Action.DOWN,5,7,38,0.0,0,0,-0.1,0,False,False,53.69999999999999
35,Action.NO_OP,5,7,38,0.0,0,0,-0.1,0,False,False,53.59999999999999
36,Action.UP,5,6,38,1.0,0,0,-0.1,0,False,False,53.499999999999986
37,Action.UP,5,5,38,1.0,0,0,0.0,0,False,False,53.499999999999986
38,Action.B,5,5,38,1.0,0,0,1.0,0,False,False,54.499999999999986
39,Action.LEFT,4,5,38,2.0,0,0,0.0,0,False,False,54.499999999999986
40,Action.NO_OP,4,5,38,2.0,0,0,-0.03,0,False,False,54.469999999999985
41,Action.B,4,5,38,2.0,0,0,-0.04,0,False,False,54.429999999999986
42,Action.UP,4,4,38,1.0,0,0,0.0,0,False,False,54.429999999999986
43,Action.RIGHT,5,4,38,3.0,0,0,0.0,0,False,False,54.429999999999986
44,Action.DOWN,5,5,38,0.0,0,0,0.0,0,False,False,54.429999999999986
45,Action.LEFT,4,5,38,2.0,0,0,-0.05,0,False,False,54.37999999999999
46,Action.DOWN,4,6,38,0.0,0,0,-0.04,0,False,False,54.33999999999999
47,Action.RIGHT,5,6,38,3.0,0,0,-0.1,0,False,False,54.23999999999999
48,Action.UP,5,5,38,1.0,0,0,-0.03,0,False,False,54.20999999999999
49,Action.A,5,5,38,1.0,0,0,-0.04,0,False,False,54.16999999999999
50,Action.RIGHT,6,5,38,3.0,0,0,0.0,0,False,False,54.16999999999999
51,Action.NO_OP,6,5,38,3.0,0,0,1.0,0,False,False,55.16999999999999
52,Action.RIGHT,7,5,38,3.0,0,0,0.0,0,False,False,55.16999999999999
53,Action.DOWN,7,6,38,0.0,0,0,0.0,0,False,False,55.16999999999999
54,Action.A,7,6,38,0.0,0,0,1.0,0,False,False,56.16999999999999
