step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.UP,5,4,38,1.0,0,0,50.0,0,False,False,50.0
2,Action.RIGHT,6,4,38,3.0,0,0,0.0,0,False,False,50.0
3,Action.LEFT,5,4,38,2.0,0,0,1.0,0,False,False,51.0
4,Action.RIGHT,6,4,38,3.0,0,0,1.0,0,False,False,52.0
5,Action.LEFT,5,4,38,2.0,0,0,0.0,0,False,False,52.0
6,Action.DOWN,5,5,38,0.0,0,0,0.0,0,False,False,52.0
7,Action.RIGHT,6,5,38,3.0,0,0,0.0,0,False,False,52.0
8,Action.LEFT,5,5,38,2.0,0,0,1.0,0,False,False,53.0
9,Action.RIGHT,6,5,38,3.0,0,0,1.0,0,False,False,54.0
10,Action.LEFT,5,5,38,2.0,0,0,0.0,0,False,False,54.0
11,Action.RIGHT,6,5,38,3.0,0,0,0.0,0,False,False,54.0
12,Action.LEFT,5,5,38,2.0,0,0,-0.03,0,False,False,53.97
13,Action.RIGHT,6,5,38,3.0,0,0,-0.03,0,False,False,53.94
14,Action.LEFT,5,5,38,2.0,0,0,-0.04,0,False,False,53.9
15,Action.RIGHT,6,5,38,3.0,0,0,-0.04,0,False,False,53.86
16,Action.LEFT,5,5,38,2.0,0,0,-0.05,0,False,False,53.81
17,Action.RIGHT,6,5,38,3.0,0,0,-0.05,0,False,False,53.760000000000005
18,Action.LEFT,5,5,38,2.0,0,0,-0.06,0,False,False,53.7
19,Action.RIGHT,6,5,38,3.0,0,0,-0.06,0,False,False,53.64
20,Action.LEFT,5,5,38,2.0,0,0,-0.07,0,False,False,53.57
21,Action.RIGHT,6,5,38,3.0,0,0,-0.07,0,False,False,53.5
22,Action.LEFT,5,5,38,2.0,0,0,-0.08,0,False,False,53.42
23,Action.UP,5,4,38,1.0,0,0,-0.03,0,False,False,53.39
24,Action.DOWN,5,5,38,0.0,0,0,-0.09,0,False,False,53.3
25,Action.UP,5,4,38,1.0,0,0,-0.04,0,False,False,53.26
26,Action.DOWN,5,5,38,0.0,0,0,-0.1,0,False,False,53.16
27,Action.UP,5,4,38,1.0,0,0,-0.05,0,False,False,53.11
28,Action.DOWN,5,5,38,0.0,0,0,-0.1,0,False,False,53.01
29,Action.UP,5,4,38,1.0,0,0,-0.06,0,False,False,52.949999999999996
30,Action.DOWN,5,5,38,0.0,0,0,-0.1,0,False,False,52.849999999999994
31,Action.RIGHT,6,5,38,3.0,0,0,-0.08,0,False,False,52.769999999999996
32,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,52.669999999999995
33,Action.RIGHT,6,5,38,3.0,0,0,-0.09,0,False,False,52.57999999999999
34,Action.DOWN,6,5,38,0.0,0,0,-0.1,0,False,False,52.47999999999999
35,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,52.37999999999999
36,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,52.27999999999999
37,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,52.179999999999986
38,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,52.079999999999984
39,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,51.97999999999998
40,Action.LEFT,4,5,38,2.0,0,0,0.0,0,False,False,51.97999999999998
41,Action.LEFT,4,5,38,2.0,0,0,1.0,0,False,False,52.97999999999998
42,Action.DOWN,4,6,38,0.0,0,0,0.0,0,False,False,52.97999999999998
43,Action.UP,4,5,38,1.0,0,0,0.0,0,False,False,52.97999999999998
44,Action.A,4,5,38,1.0,0,0,-0.03,0,False,False,52.94999999999998
45,Action.A,4,5,38,1.0,0,0,-0.04,0,False,False,52.90999999999998
46,Action.A,4,5,38,1.0,0,0,-0.05,0,False,False,52.859999999999985
47,Action.A,4,5,38,1.0,0,0,-0.06,0,False,False,52.79999999999998
48,Action.A,4,5,38,1.0,0,0,-0.07,0,False,False,52.72999999999998
49,Action.A,4,5,38,1.0,0,0,-0.08,0,False,False,52.649999999999984
50,Action.A,4,5,38,1.0,0,0,-0.09,0,False,False,52.55999999999998
51,Action.A,4,5,38,1.0,0,0,-0.1,0,False,False,52.45999999999998
52,Action.A,4,5,38,1.0,0,0,-0.1,0,False,False,52.35999999999998
53,Action.A,4,5,38,1.0,0,0,-2.1,0,False,False,50.25999999999998
54,Action.A,4,5,38,1.0,0,0,-2.1,0,False,False,48.159999999999975
55,Action.A,4,5,38,1.0,0,0,-2.1,0,False,False,46.059999999999974
56,Action.A,4,5,38,1.0,0,0,-2.1,0,False,False,43.95999999999997
57,Action.RIGHT,5,5,38,3.0,0,0,-0.1,0,False,False,43.85999999999997
58,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,43.75999999999997
59,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,43.65999999999997
60,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,43.55999999999997
61,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,43.459999999999965
62,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,43.359999999999964
63,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,43.25999999999996
64,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,43.15999999999996
65,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,43.05999999999996
66,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.95999999999996
67,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.85999999999996
68,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.759999999999955
69,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.659999999999954
70,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.55999999999995
71,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.45999999999995
72,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.35999999999995
73,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.25999999999995
74,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.15999999999995
75,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.059999999999945
76,Action.A,5,5,38,2.0,0,0,-0.1,0,False,False,41.959999999999944
77,Action.UP,5,4,38,1.0,0,0,-0.07,0,False,False,41.889999999999944
78,Action.B,5,4,38,1.0,0,0,-0.08,0,False,False,41.809999999999945
79,Action.DOWN,5,5,38,0.0,0,0,-0.1,0,False,False,41.709999999999944
80,Action.UP,5,4,38,1.0,0,0,-0.09,0,False,False,41.61999999999994
81,Action.DOWN,5,5,38,0.0,0,0,-0.1,0,False,False,41.51999999999994
82,Action.NO_OP,5,5,38,0.0,0,0,-0.1,0,False,False,41.41999999999994
83,Action.UP,5,4,38,1.0,0,0,-0.1,0,False,False,41.319999999999936
84,Action.DOWN,5,5,38,0.0,0,0,-0.1,0,False,False,41.219999999999935
85,Action.UP,5,4,38,1.0,0,0,-0.1,0,False,False,41.11999999999993
86,Action.LEFT,4,4,38,2.0,0,0,0.0,0,False,False,41.11999999999993
87,Action.DOWN,4,5,38,0.0,0,0,-0.1,0,False,False,41.01999999999993
88,Action.A,4,5,38,0.0,0,0,-0.1,0,False,False,40.91999999999993
89,Action.A,4,5,38,0.0,0,0,-0.1,0,False,False,40.81999999999993
90,Action.NO_OP,4,5,38,0.0,0,0,-0.1,0,False,False,40.71999999999993
91,Action.NO_OP,4,5,38,0.0,0,0,-0.1,0,False,False,40.619999999999926
92,Action.NO_OP,4,5,38,0.0,0,0,-0.1,0,False,False,40.519999999999925
93,Action.NO_OP,4,5,38,0.0,0,0,-0.1,0,False,False,40.41999999999992
94,Action.NO_OP,4,5,38,0.0,0,0,-0.1,0,False,False,40.31999999999992
95,Action.RIGHT,5,5,38,3.0,0,0,-0.1,0,False,False,40.21999999999992
96,Action.UP,5,4,38,1.0,0,0,-0.1,0,False,False,40.11999999999992
97,Action.LEFT,4,4,38,2.0,0,0,1.0,0,False,False,41.11999999999992
98,Action.DOWN,4,5,38,0.0,0,0,-0.1,0,False,False,41.01999999999992
99,Action.A,4,5,38,0.0,0,0,-0.1,0,False,False,40.919999999999916
100,Action.RIGHT,5,5,38,3.0,0,0,-0.1,0,False,False,40.819999999999915
101,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,40.719999999999914
102,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,40.61999999999991
103,Action.LEFT,4,5,38,2.0,0,0,-0.1,0,False,False,40.51999999999991
104,Action.NO_OP,4,5,38,2.0,0,0,-0.1,0,False,False,40.41999999999991
105,Action.DOWN,4,6,38,0.0,0,0,1.0,0,False,False,41.41999999999991
106,Action.DOWN,4,7,38,0.0,0,0,0.0,0,False,False,41.41999999999991
107,Action.LEFT,3,7,38,2.0,0,0,0.0,0,False,False,41.41999999999991
108,Action.LEFT,2,7,38,2.0,0,0,0.0,0,False,False,41.41999999999991
109,Action.LEFT,1,7,38,2.0,0,0,0.0,0,False,False,41.41999999999991
110,Action.A,1,7,38,2.0,0,0,1.0,0,False,False,42.41999999999991
111,Action.NO_OP,1,7,38,2.0,0,0,0.0,0,False,False,42.41999999999991
112,Action.A,1,7,38,2.0,0,0,-0.03,0,False,False,42.38999999999991
113,Action.A,1,7,38,2.0,0,0,-0.04,0,False,False,42.34999999999991
114,Action.A,1,7,38,2.0,0,0,-0.05,0,False,False,42.29999999999991
115,Action.LEFT,1,7,38,2.0,0,0,-0.06,0,False,False,42.23999999999991
116,Action.LEFT,1,7,38,2.0,0,0,-0.07,0,False,False,42.16999999999991
117,Action.LEFT,1,7,38,2.0,0,0,-0.08,0,False,False,42.08999999999991
118,Action.LEFT,1,7,38,2.0,0,0,-0.09,0,False,False,41.99999999999991
119,Action.A,1,7,38,2.0,0,0,-0.1,0,False,False,41.899999999999906
120,Action.A,1,7,38,2.0,0,0,-0.1,0,False,False,41.799999999999905
121,Action.A,1,7,38,2.0,0,0,-0.1,0,False,False,41.6999999999999
122,Action.A,1,7,38,2.0,0,0,-0.1,0,False,False,41.5999999999999
123,Action.A,1,7,38,2.0,0,0,-0.1,0,False,False,41.4999999999999
124,Action.A,1,7,38,2.0,0,0,-0.1,0,False,False,41.3999999999999
125,Action.NO_OP,1,7,38,2.0,0,0,-0.1,0,False,False,41.2999999999999
126,Action.RIGHT,2,7,38,3.0,0,0,1.0,0,False,False,42.2999999999999
127,Action.RIGHT,3,7,38,3.0,0,0,1.0,0,False,False,43.2999999999999
128,Action.UP,3,6,38,1.0,0,0,0.0,0,False,False,43.2999999999999
129,Action.RIGHT,4,6,38,3.0,0,0,0.0,0,False,False,43.2999999999999
130,Action.UP,4,5,38,1.0,0,0,-0.1,0,False,False,43.199999999999896
131,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,43.099999999999895
132,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,42.99999999999989
133,Action.DOWN,4,6,38,0.0,0,0,-0.03,0,False,False,42.96999999999989
134,Action.UP,4,5,38,1.0,0,0,-0.1,0,False,False,42.86999999999989
135,Action.NO_OP,4,5,38,1.0,0,0,-0.1,0,False,False,42.76999999999989
136,Action.RIGHT,5,5,38,3.0,0,0,-0.1,0,False,False,42.66999999999989
137,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.56999999999989
138,Action.B,6,5,38,3.0,0,0,-0.1,0,False,False,42.469999999999885
139,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.369999999999884
140,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.26999999999988
141,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,42.16999999999988
142,Action.RIGHT,6,5,38,3.0,0,0,-0.1,0,False,False,42.06999999999988
143,Action.LEFT,5,5,38,2.0,0,0,-0.1,0,False,False,41.96999999999988
144,Action.UP,5,4,38,1.0,0,0,-0.1,0,False,False,41.86999999999988
145,Action.LEFT,4,4,38,2.0,0,0,0.0,0,False,False,41.86999999999988
146,Action.DOWN,4,5,38,0.0,0,0,-0.1,0,False,False,41.769999999999875
147,Action.A,4,5,38,0.0,0,0,-0.1,0,False,False,41.669999999999874
