step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.UP,5,4,38,1.0,0,0,50.0,0,False,False,50.0
2,Action.UP,5,3,38,1.0,0,0,0.0,0,False,False,50.0
3,Action.DOWN,5,4,38,0.0,0,0,1.0,0,False,False,51.0
4,Action.B,5,4,38,0.0,0,0,0.0,0,False,False,51.0
5,Action.RIGHT,6,4,38,3.0,0,0,0.0,0,False,False,51.0
6,Action.LEFT,5,4,38,2.0,0,0,-0.03,0,False,False,50.97
7,Action.UP,5,3,38,1.0,0,0,1.0,0,False,False,51.97
8,Action.UP,5,2,38,1.0,0,0,0.0,0,False,False,51.97
9,Action.LEFT,4,2,38,2.0,0,0,0.0,0,False,False,51.97
10,Action.RIGHT,5,2,38,3.0,0,0,1.0,0,False,False,52.97
11,Action.A,5,2,38,3.0,0,0,0.0,0,False,False,52.97
12,Action.RIGHT,6,2,38,3.0,0,0,0.0,0,False,False,52.97
13,Action.UP,6,1,38,1.0,0,0,0.0,0,False,False,52.97
14,Action.RIGHT,7,1,37,3.0,0,0,60.0,0,False,False,112.97
15,Action.RIGHT,7,1,37,3.0,0,0,1.0,0,False,False,113.97
16,Action.RIGHT,7,1,37,3.0,0,0,0.0,0,False,False,113.97
17,Action.NO_OP,7,1,37,3.0,0,0,-0.03,0,False,False,113.94
18,Action.A,7,1,37,3.0,0,0,-0.04,0,False,False,113.89999999999999
19,Action.UP,7,1,37,1.0,0,0,-0.05,0,False,False,113.85
20,Action.LEFT,6,1,37,2.0,0,0,0.0,0,False,False,113.85
21,Action.DOWN,6,2,37,0.0,0,0,0.0,0,False,False,113.85
22,Action.LEFT,5,2,37,2.0,0,0,0.0,0,False,False,113.85
23,Action.A,5,2,37,2.0,0,0,1.0,0,False,False,114.85
24,Action.NO_OP,5,2,37,2.0,0,0,0.0,0,False,False,114.85
25,Action.LEFT,4,2,37,2.0,0,0,0.0,0,False,False,114.85
26,Action.LEFT,3,2,37,2.0,0,0,0.0,0,False,False,114.85
27,Action.LEFT,2,2,37,2.0,0,0,0.0,0,False,False,114.85
28,Action.LEFT,1,2,37,2.0,0,0,0.0,0,False,False,114.85
29,Action.DOWN,1,3,37,0.0,0,0,0.0,0,False,False,114.85
30,Action.A,1,3,37,0.0,0,0,1.0,0,False,False,115.85
31,Action.DOWN,1,4,37,0.0,0,0,0.0,0,False,False,115.85
32,Action.DOWN,1,5,37,0.0,0,0,0.0,0,False,False,115.85
33,Action.UP,1,4,37,1.0,0,0,1.0,0,False,False,116.85
34,Action.LEFT,0,4,37,2.0,0,0,0.0,0,False,False,116.85
35,Action.RIGHT,1,4,37,3.0,0,0,0.0,0,False,False,116.85
36,Action.UP,1,3,37,1.0,0,0,0.0,0,False,False,116.85
37,Action.LEFT,0,3,37,2.0,0,0,0.0,0,False,False,116.85
38,Action.A,0,3,37,2.0,0,0,1.0,0,False,False,117.85
39,Action.NO_OP,0,3,37,2.0,0,0,0.0,0,False,False,117.85
40,Action.LEFT,0,3,37,2.0,0,0,-0.03,0,False,False,117.82
41,Action.DOWN,0,4,37,0.0,0,0,1.0,0,False,False,118.82
42,Action.RIGHT,1,4,37,3.0,0,0,-0.03,0,False,False,118.78999999999999
43,Action.A,1,4,37,3.0,0,0,-0.04,0,False,False,118.74999999999999
44,Action.UP,1,3,37,1.0,0,0,-0.03,0,False,False,118.71999999999998
45,Action.B,1,3,37,1.0,0,0,-0.04,0,False,False,118.67999999999998
46,Action.RIGHT,2,3,37,3.0,0,0,0.0,0,False,False,118.67999999999998
47,Action.UP,2,2,37,1.0,0,0,1.0,0,False,False,119.67999999999998
48,Action.B,2,2,37,1.0,0,0,0.0,0,False,False,119.67999999999998
49,Action.UP,2,1,37,1.0,0,0,0.0,0,False,False,119.67999999999998
50,Action.B,2,1,37,1.0,0,0,1.0,0,False,False,120.67999999999998
51,Action.UP,2,1,37,1.0,0,0,0.0,0,False,False,120.67999999999998
52,Action.DOWN,2,2,37,0.0,0,0,-0.03,0,False,False,120.64999999999998
53,Action.DOWN,2,3,37,0.0,0,0,1.0,0,False,False,121.64999999999998
54,Action.LEFT,1,3,37,2.0,0,0,-0.05,0,False,False,121.59999999999998
55,Action.DOWN,1,4,37,0.0,0,0,-0.05,0,False,False,121.54999999999998
56,Action.LEFT,0,4,37,2.0,0,0,0.0,0,False,False,121.54999999999998
57,Action.UP,0,3,37,1.0,0,0,-0.04,0,False,False,121.50999999999998
58,Action.A,0,3,37,1.0,0,0,-0.05,0,False,False,121.45999999999998
59,Action.A,0,3,37,1.0,0,0,-0.06,0,False,False,121.39999999999998
60,Action.RIGHT,1,3,37,3.0,0,0,-0.06,0,False,False,121.33999999999997
61,Action.A,1,3,37,3.0,0,0,-0.07,0,False,False,121.26999999999998
62,Action.B,1,3,37,3.0,0,0,-0.08,0,False,False,121.18999999999998
63,Action.LEFT,0,3,37,2.0,0,0,-0.07,0,False,False,121.11999999999999
64,Action.B,0,3,37,2.0,0,0,-0.08,0,False,False,121.03999999999999
65,Action.DOWN,0,4,37,0.0,0,0,-0.03,0,False,False,121.00999999999999
66,Action.DOWN,0,5,37,0.0,0,0,0.0,0,False,False,121.00999999999999
67,Action.B,0,5,37,0.0,0,0,1.0,0,False,False,122.00999999999999
68,Action.DOWN,0,6,37,0.0,0,0,0.0,0,False,False,122.00999999999999
69,Action.A,0,6,37,0.0,0,0,1.0,0,False,False,123.00999999999999
70,Action.DOWN,0,7,37,0.0,0,0,0.0,0,False,False,123.00999999999999
71,Action.DOWN,0,7,37,0.0,0,0,1.0,0,False,False,124.00999999999999
72,Action.A,0,7,37,0.0,0,0,0.0,0,False,False,124.00999999999999
73,Action.NO_OP,0,7,37,0.0,0,0,-0.03,0,False,False,123.97999999999999
74,Action.DOWN,0,7,37,0.0,0,0,-0.04,0,False,False,123.93999999999998
75,Action.A,0,7,37,0.0,0,0,-0.05,0,False,False,123.88999999999999
76,Action.B,0,7,37,0.0,0,0,-0.06,0,False,False,123.82999999999998
77,Action.DOWN,0,7,37,0.0,0,0,-0.07,0,False,False,123.75999999999999
78,Action.B,0,7,37,0.0,0,0,-0.08,0,False,False,123.67999999999999
79,Action.B,0,7,37,0.0,0,0,-0.09,0,False,False,123.58999999999999
80,Action.NO_OP,0,7,37,0.0,0,0,-0.1,0,False,False,123.49
81,Action.B,0,7,37,0.0,0,0,-0.1,0,False,False,123.39
82,Action.DOWN,0,7,37,0.0,0,0,-0.1,0,False,False,123.29
83,Action.B,0,7,37,0.0,0,0,-0.1,0,False,False,123.19000000000001
84,Action.DOWN,0,7,37,0.0,0,0,-0.1,0,False,False,123.09000000000002
85,Action.A,0,7,37,0.0,0,0,-0.1,0,False,False,122.99000000000002
86,Action.B,0,7,37,0.0,0,0,-0.1,0,False,False,122.89000000000003
87,Action.UP,0,6,37,1.0,0,0,0.0,0,False,False,122.89000000000003
