step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.UP,5,4,38,1.0,0,0,50.0,0,False,False,50.0
2,Action.RIGHT,6,4,38,3.0,0,0,0.0,0,False,False,50.0
3,Action.B,6,4,38,3.0,0,0,1.0,0,False,False,51.0
4,Action.RIGHT,7,4,38,3.0,0,0,0.0,0,False,False,51.0
5,Action.UP,7,3,38,1.0,0,0,0.0,0,False,False,51.0
6,Action.UP,7,2,38,1.0,0,0,0.0,0,False,False,51.0
7,Action.RIGHT,7,2,38,3.0,0,0,1.0,0,False,False,52.0
8,Action.UP,7,1,37,1.0,0,0,60.0,0,False,False,112.0
9,Action.UP,7,1,37,1.0,0,0,1.0,0,False,False,113.0
10,Action.A,7,1,37,1.0,0,0,0.0,0,False,False,113.0
11,Action.DOWN,7,1,37,0.0,0,0,-0.03,0,False,False,112.97
12,Action.LEFT,6,2,37,2.0,0,0,0.0,0,False,False,112.97
13,Action.LEFT,5,2,37,2.0,0,0,0.0,0,False,False,112.97
14,Action.LEFT,4,2,37,2.0,0,0,0.0,0,False,False,112.97
15,Action.LEFT,3,2,37,2.0,0,0,0.0,0,False,False,112.97
16,Action.A,3,2,37,2.0,0,0,1.0,0,False,False,113.97
17,Action.B,3,2,37,2.0,0,0,0.0,0,False,False,113.97
18,Action.UP,3,2,37,1.0,0,0,-0.03,0,False,False,113.94
19,Action.A,3,2,37,1.0,0,0,-0.04,0,False,False,113.89999999999999
20,Action.NO_OP,3,2,37,1.0,0,0,-0.05,0,False,False,113.85
21,Action.NO_OP,3,2,37,1.0,0,0,-0.06,0,False,False,113.78999999999999
22,Action.DOWN,3,2,37,1.0,0,0,-0.07,0,False,False,113.72
23,Action.UP,3,2,37,1.0,0,0,-0.08,0,False,False,113.64
24,Action.RIGHT,3,2,37,1.0,0,0,-0.09,0,False,False,113.55
25,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,113.45
26,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,113.35000000000001
27,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,113.25000000000001
28,Action.UP,3,2,37,1.0,0,0,-0.1,0,False,False,113.15000000000002
29,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,113.05000000000003
30,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,112.95000000000003
31,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.85000000000004
32,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.75000000000004
33,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.65000000000005
34,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.55000000000005
35,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.45000000000006
36,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.35000000000007
37,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.25000000000007
38,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,112.15000000000008
39,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,112.05000000000008
40,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,111.95000000000009
41,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,111.8500000000001
42,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,111.7500000000001
43,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,111.6500000000001
44,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,111.55000000000011
45,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,111.45000000000012
46,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,111.35000000000012
47,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,111.25000000000013
48,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,111.15000000000013
49,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,111.05000000000014
50,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,110.95000000000014
51,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,110.85000000000015
52,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,110.75000000000016
53,Action.RIGHT,3,2,37,1.0,0,0,-2.1,0,False,False,108.65000000000016
54,Action.RIGHT,3,2,37,1.0,0,0,-2.1,0,False,False,106.55000000000017
55,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,106.45000000000017
56,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,106.35000000000018
57,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,106.25000000000018
58,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,106.15000000000019
59,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,106.0500000000002
60,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,105.9500000000002
61,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,105.85000000000021
62,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,105.75000000000021
63,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.65000000000022
64,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.55000000000022
65,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.45000000000023
66,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.35000000000024
67,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.25000000000024
68,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.15000000000025
69,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,105.05000000000025
70,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,104.95000000000026
71,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,104.85000000000026
72,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,104.75000000000027
73,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,104.65000000000028
74,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,104.55000000000028
75,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,104.45000000000029
76,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,104.35000000000029
77,Action.UP,3,2,37,1.0,0,0,-0.1,0,False,False,104.2500000000003
78,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,104.1500000000003
79,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,104.05000000000031
80,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.95000000000032
81,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.85000000000032
82,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.75000000000033
83,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.65000000000033
84,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.55000000000034
85,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.45000000000034
86,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,103.35000000000035
87,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,101.25000000000036
88,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,99.15000000000036
89,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,97.05000000000037
90,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,94.95000000000037
91,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,92.85000000000038
92,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,90.75000000000038
93,Action.UP,3,2,37,1.0,0,0,-0.1,0,False,False,90.65000000000039
94,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,90.5500000000004
95,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,90.4500000000004
96,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,90.3500000000004
97,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,90.25000000000041
98,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,90.15000000000042
99,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,90.05000000000042
100,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,89.95000000000043
101,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,89.85000000000043
102,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,89.75000000000044
103,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,87.65000000000045
104,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,85.55000000000045
105,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,83.45000000000046
106,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,81.35000000000046
107,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,79.25000000000047
108,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,77.15000000000047
109,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,75.05000000000048
110,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,72.95000000000049
111,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,70.85000000000049
112,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,68.7500000000005
113,Action.DOWN,3,2,37,1.0,0,0,-2.1,0,False,False,66.6500000000005
114,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,66.55000000000051
115,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,66.45000000000051
116,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,66.35000000000052
117,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,66.25000000000053
118,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,66.15000000000053
119,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,66.05000000000054
120,Action.DOWN,3,2,37,1.0,0,0,-0.1,0,False,False,65.95000000000054
121,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,65.85000000000055
122,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,65.75000000000055
123,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,65.65000000000056
124,Action.UP,3,2,37,1.0,0,0,-0.1,0,False,False,65.55000000000057
125,Action.LEFT,3,2,37,1.0,0,0,-0.1,0,False,False,65.45000000000057
126,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,65.35000000000058
127,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,65.25000000000058
128,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,65.15000000000059
129,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,65.0500000000006
130,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,64.9500000000006
131,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,64.8500000000006
132,Action.A,3,2,37,1.0,0,0,-0.1,0,False,False,64.75000000000061
133,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,64.65000000000062
134,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,64.55000000000062
135,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,64.45000000000063
136,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,64.35000000000063
137,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,64.25000000000064
138,Action.B,3,2,37,1.0,0,0,-0.1,0,False,False,64.15000000000065
139,Action.UP,3,2,37,1.0,0,0,-0.1,0,False,False,64.05000000000065
140,Action.NO_OP,3,2,37,1.0,0,0,-0.1,0,False,False,63.95000000000065
141,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,63.85000000000065
142,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,63.75000000000065
143,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,63.650000000000645
144,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,63.550000000000644
145,Action.RIGHT,3,2,37,1.0,0,0,-0.1,0,False,False,63.45000000000064
