step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.LEFT,4,5,38,2.0,0,0,50.0,0,False,False,50.0
2,Action.DOWN,4,6,38,0.0,0,0,0.0,0,False,False,50.0
3,Action.A,4,6,38,0.0,0,0,1.0,0,False,False,51.0
4,Action.A,4,6,38,0.0,0,0,0.0,0,False,False,51.0
5,Action.LEFT,3,6,38,2.0,0,0,0.0,0,False,False,51.0
6,Action.DOWN,3,7,38,0.0,0,0,0.0,0,False,False,51.0
7,Action.UP,3,6,38,1.0,0,0,1.0,0,False,False,52.0
8,Action.UP,3,6,38,1.0,0,0,0.0,0,False,False,52.0
9,Action.LEFT,2,6,38,2.0,0,0,0.0,0,False,False,52.0
10,Action.DOWN,2,7,38,0.0,0,0,0.0,0,False,False,52.0
11,Action.NO_OP,2,7,38,0.0,0,0,1.0,0,False,False,53.0
12,Action.UP,2,6,38,1.0,0,0,1.0,0,False,False,54.0
13,Action.LEFT,1,6,38,2.0,0,0,0.0,0,False,False,54.0
14,Action.UP,1,5,38,1.0,0,0,0.0,0,False,False,54.0
15,Action.UP,1,4,38,1.0,0,0,0.0,0,False,False,54.0
16,Action.LEFT,0,4,38,2.0,0,0,0.0,0,False,False,54.0
17,Action.LEFT,0,4,38,2.0,0,0,1.0,0,False,False,55.0
18,Action.DOWN,0,5,38,0.0,0,0,0.0,0,False,False,55.0
19,Action.NO_OP,0,5,38,0.0,0,0,1.0,0,False,False,56.0
20,Action.B,0,5,38,0.0,0,0,0.0,0,False,False,56.0
21,Action.B,0,5,38,0.0,0,0,-0.03,0,False,False,55.97
22,Action.UP,0,4,38,1.0,0,0,0.0,0,False,False,55.97
23,Action.UP,0,3,38,1.0,0,0,0.0,0,False,False,55.97
24,Action.RIGHT,1,3,38,3.0,0,0,0.0,0,False,False,55.97
25,Action.B,1,3,38,3.0,0,0,1.0,0,False,False,56.97
26,Action.NO_OP,1,3,38,3.0,0,0,0.0,0,False,False,56.97
27,Action.UP,1,2,38,1.0,0,0,0.0,0,False,False,56.97
28,Action.DOWN,1,3,38,0.0,0,0,-0.03,0,False,False,56.94
29,Action.RIGHT,2,3,38,3.0,0,0,0.0,0,False,False,56.94
30,Action.LEFT,1,3,38,2.0,0,0,-0.04,0,False,False,56.9
31,Action.B,1,3,38,2.0,0,0,-0.05,0,False,False,56.85
32,Action.RIGHT,2,3,38,3.0,0,0,1.0,0,False,False,57.85
33,Action.UP,2,2,38,1.0,0,0,0.0,0,False,False,57.85
34,Action.DOWN,2,3,38,0.0,0,0,0.0,0,False,False,57.85
35,Action.B,2,3,38,0.0,0,0,-0.03,0,False,False,57.82
36,Action.DOWN,2,4,38,0.0,0,0,0.0,0,False,False,57.82
37,Action.RIGHT,2,4,38,3.0,0,0,1.0,0,False,False,58.82
38,Action.RIGHT,2,4,38,3.0,0,0,0.0,0,False,False,58.82
39,Action.RIGHT,2,4,38,3.0,0,0,-0.03,0,False,False,58.79
40,Action.RIGHT,2,4,38,3.0,0,0,-0.04,0,False,False,58.75
41,Action.NO_OP,2,4,38,3.0,0,0,-0.05,0,False,False,58.7
42,Action.UP,2,3,38,1.0,0,0,-0.04,0,False,False,58.660000000000004
43,Action.LEFT,1,3,38,2.0,0,0,-0.06,0,False,False,58.6
44,Action.NO_OP,1,3,38,2.0,0,0,-0.07,0,False,False,58.53
45,Action.B,1,3,38,2.0,0,0,-0.08,0,False,False,58.45
46,Action.B,1,3,38,2.0,0,0,-0.09,0,False,False,58.36
47,Action.LEFT,0,3,38,2.0,0,0,1.0,0,False,False,59.36
48,Action.NO_OP,0,3,38,2.0,0,0,0.0,0,False,False,59.36
49,Action.LEFT,0,3,38,2.0,0,0,-0.03,0,False,False,59.33
50,Action.RIGHT,1,3,38,3.0,0,0,-0.1,0,False,False,59.23
51,Action.B,1,3,38,3.0,0,0,-0.1,0,False,False,59.129999999999995
52,Action.DOWN,1,4,38,0.0,0,0,1.0,0,False,False,60.129999999999995
53,Action.LEFT,0,4,38,2.0,0,0,-0.03,0,False,False,60.099999999999994
54,Action.LEFT,0,4,38,2.0,0,0,-0.04,0,False,False,60.059999999999995
55,Action.LEFT,0,4,38,2.0,0,0,-0.05,0,False,False,60.01
56,Action.LEFT,0,4,38,2.0,0,0,-0.06,0,False,False,59.949999999999996
57,Action.UP,0,3,38,1.0,0,0,-0.04,0,False,False,59.91
58,Action.RIGHT,1,3,38,3.0,0,0,-0.1,0,False,False,59.809999999999995
59,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,59.709999999999994
60,Action.DOWN,1,4,38,0.0,0,0,0.0,0,False,False,59.709999999999994
61,Action.A,1,4,38,0.0,0,0,-0.03,0,False,False,59.67999999999999
62,Action.UP,1,3,38,1.0,0,0,-0.1,0,False,False,59.57999999999999
63,Action.B,1,3,38,1.0,0,0,-0.1,0,False,False,59.47999999999999
64,Action.B,1,3,38,1.0,0,0,-0.1,0,False,False,59.37999999999999
65,Action.B,1,3,38,1.0,0,0,-0.1,0,False,False,59.27999999999999
66,Action.A,1,3,38,1.0,0,0,-0.1,0,False,False,59.179999999999986
67,Action.B,1,3,38,1.0,0,0,-0.1,0,False,False,59.079999999999984
68,Action.UP,1,2,38,1.0,0,0,1.0,0,False,False,60.079999999999984
69,Action.DOWN,1,3,38,0.0,0,0,-0.1,0,False,False,59.97999999999998
70,Action.DOWN,1,4,38,0.0,0,0,-0.04,0,False,False,59.93999999999998
71,Action.LEFT,0,4,38,2.0,0,0,-0.07,0,False,False,59.86999999999998
72,Action.LEFT,0,4,38,2.0,0,0,-0.08,0,False,False,59.789999999999985
73,Action.LEFT,0,4,38,2.0,0,0,-0.09,0,False,False,59.69999999999998
74,Action.NO_OP,0,4,38,2.0,0,0,-0.1,0,False,False,59.59999999999998
75,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,59.49999999999998
76,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,59.39999999999998
77,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,59.299999999999976
78,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,59.199999999999974
79,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,59.09999999999997
80,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.99999999999997
81,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.89999999999997
82,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.79999999999997
83,Action.NO_OP,0,4,38,2.0,0,0,-0.1,0,False,False,58.69999999999997
84,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.599999999999966
85,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.499999999999964
86,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.39999999999996
87,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.29999999999996
88,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,58.19999999999996
89,Action.DOWN,0,5,38,0.0,0,0,-0.04,0,False,False,58.15999999999996
90,Action.A,0,5,38,0.0,0,0,-0.05,0,False,False,58.109999999999964
91,Action.B,0,5,38,0.0,0,0,-0.06,0,False,False,58.04999999999996
92,Action.NO_OP,0,5,38,0.0,0,0,-0.07,0,False,False,57.97999999999996
93,Action.UP,0,4,38,1.0,0,0,-0.1,0,False,False,57.87999999999996
94,Action.UP,0,3,38,1.0,0,0,-0.05,0,False,False,57.82999999999996
95,Action.RIGHT,1,3,38,3.0,0,0,-0.1,0,False,False,57.72999999999996
96,Action.NO_OP,1,3,38,3.0,0,0,-0.1,0,False,False,57.62999999999996
97,Action.NO_OP,1,3,38,3.0,0,0,-0.1,0,False,False,57.52999999999996
98,Action.NO_OP,1,3,38,3.0,0,0,-0.1,0,False,False,57.42999999999996
99,Action.NO_OP,1,3,38,3.0,0,0,-0.1,0,False,False,57.329999999999956
100,Action.B,1,3,38,3.0,0,0,-0.1,0,False,False,57.229999999999954
101,Action.DOWN,1,4,38,0.0,0,0,-0.05,0,False,False,57.17999999999996
102,Action.B,1,4,38,0.0,0,0,-0.06,0,False,False,57.119999999999955
103,Action.B,1,4,38,0.0,0,0,-0.07,0,False,False,57.049999999999955
104,Action.B,1,4,38,0.0,0,0,-0.08,0,False,False,56.969999999999956
105,Action.LEFT,0,4,38,2.0,0,0,-0.1,0,False,False,56.869999999999955
106,Action.UP,0,3,38,1.0,0,0,-0.06,0,False,False,56.80999999999995
107,Action.RIGHT,1,3,38,3.0,0,0,-0.1,0,False,False,56.70999999999995
108,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,56.60999999999995
109,Action.RIGHT,2,3,38,3.0,0,0,-0.05,0,False,False,56.55999999999995
110,Action.NO_OP,2,3,38,3.0,0,0,-0.06,0,False,False,56.49999999999995
111,Action.NO_OP,2,3,38,3.0,0,0,-0.07,0,False,False,56.42999999999995
112,Action.NO_OP,2,3,38,3.0,0,0,-0.08,0,False,False,56.34999999999995
113,Action.B,2,3,38,3.0,0,0,-0.09,0,False,False,56.25999999999995
114,Action.LEFT,1,3,38,2.0,0,0,-0.1,0,False,False,56.15999999999995
115,Action.B,1,3,38,2.0,0,0,-0.1,0,False,False,56.059999999999945
116,Action.A,1,3,38,2.0,0,0,-0.1,0,False,False,55.959999999999944
117,Action.B,1,3,38,2.0,0,0,-0.1,0,False,False,55.85999999999994
118,Action.B,1,3,38,2.0,0,0,-0.1,0,False,False,55.75999999999994
119,Action.B,1,3,38,2.0,0,0,-0.1,0,False,False,55.65999999999994
120,Action.DOWN,1,4,38,0.0,0,0,-0.09,0,False,False,55.569999999999936
121,Action.LEFT,0,4,38,2.0,0,0,-0.1,0,False,False,55.469999999999935
122,Action.LEFT,0,4,38,2.0,0,0,-0.1,0,False,False,55.36999999999993
123,Action.LEFT,0,4,38,2.0,0,0,-0.1,0,False,False,55.26999999999993
124,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,55.16999999999993
125,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,55.06999999999993
126,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,54.96999999999993
127,Action.A,0,4,38,2.0,0,0,-0.1,0,False,False,54.869999999999926
128,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,54.769999999999925
129,Action.LEFT,0,4,38,2.0,0,0,-0.1,0,False,False,54.66999999999992
130,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,54.56999999999992
131,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,54.46999999999992
132,Action.B,0,4,38,2.0,0,0,-0.1,0,False,False,54.36999999999992
133,Action.UP,0,3,38,1.0,0,0,-0.07,0,False,False,54.29999999999992
134,Action.NO_OP,0,3,38,1.0,0,0,-0.08,0,False,False,54.21999999999992
135,Action.RIGHT,1,3,38,3.0,0,0,-0.1,0,False,False,54.11999999999992
136,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,54.01999999999992
137,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.919999999999916
138,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.819999999999915
139,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.719999999999914
140,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.61999999999991
141,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.51999999999991
142,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.41999999999991
143,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.31999999999991
144,Action.A,1,3,38,3.0,0,0,-0.1,0,False,False,53.21999999999991
145,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,51.119999999999905
146,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,49.019999999999904
147,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,46.9199999999999
148,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,44.8199999999999
149,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,42.7199999999999
150,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,40.6199999999999
151,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,38.5199999999999
152,Action.A,1,3,38,3.0,0,0,-2.1,0,False,False,36.419999999999895
